"Sample.ID","Lifestage","Gut.Region","Stage.Gut","Sex","Domain","Phylum","Family","Abundance","totalAbun","relativeAbun"
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Lachnospiraceae",4,4672,0.0856164383561644
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Paenibacillaceae",9,4672,0.19263698630137
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Planococcaceae",3,4672,0.0642123287671233
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Gemmatimonadetes","Gemmatimonadaceae",27,4672,0.57791095890411
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Gemmataceae",421,4672,9.0111301369863
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Isosphaeraceae",86,4672,1.84075342465753
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Phycisphaeraceae",4,4672,0.0856164383561644
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Pirellulaceae",444,4672,9.50342465753425
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Rubinisphaeraceae",35,4672,0.749143835616438
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","uncultured",15,4672,0.321061643835616
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","uncultured bacterium",25,4672,0.535102739726027
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","WD2101 soil group",16,4672,0.342465753424658
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","0319-6G20",2,4672,0.0428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Archangiaceae",7,4672,0.149828767123288
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","bacteriap25",3,4672,0.0642123287671233
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","BIrii41",2,4672,0.0428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Burkholderiaceae",41,4672,0.877568493150685
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Caulobacteraceae",9,4672,0.19263698630137
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","D05-2",1,4672,0.0214041095890411
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Desulfarculaceae",15,4672,0.321061643835616
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Devosiaceae",3,4672,0.0642123287671233
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Diplorickettsiaceae",4,4672,0.0856164383561644
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Geobacteraceae",15,4672,0.321061643835616
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Haliangiaceae",7,4672,0.149828767123288
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Hyphomicrobiaceae",133,4672,2.84674657534247
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Hyphomonadaceae",5,4672,0.107020547945205
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","KF-JG30-B3",7,4672,0.149828767123288
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Methyloligellaceae",4,4672,0.0856164383561644
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Polyangiaceae",2,4672,0.0428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Reyranellaceae",101,4672,2.16181506849315
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiaceae",83,4672,1.77654109589041
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiales Incertae Sedis",2,4672,0.0428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhodobacteraceae",6,4672,0.128424657534247
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhodomicrobiaceae",20,4672,0.428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Sandaracinaceae",7,4672,0.149828767123288
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Sphingomonadaceae",73,4672,1.5625
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Steroidobacteraceae",10,4672,0.214041095890411
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","uncultured",39,4672,0.834760273972603
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","uncultured bacterium",17,4672,0.363869863013699
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Unknown Family",15,4672,0.321061643835616
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthobacteraceae",485,4672,10.3809931506849
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthomonadaceae",24,4672,0.513698630136986
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Anaeroplasmataceae",13,4672,0.278253424657534
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",367,4672,7.85530821917808
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Pedosphaeraceae",37,4672,0.791952054794521
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Verrucomicrobiaceae",20,4672,0.428082191780822
"Ileum2","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Xiphinematobacteraceae",7,4672,0.149828767123288
"Ileum20","larva","ileum","Larval ileum","","Archaea","Thaumarchaeota","Nitrososphaeraceae",8,2227,0.359227660529861
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Acidobacteria","uncultured bacterium",3,2227,0.134710372698698
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","67-14",6,2227,0.269420745397396
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Acidothermaceae",6,2227,0.269420745397396
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Cellulomonadaceae",3,2227,0.134710372698698
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Gaiellaceae",10,2227,0.449034575662326
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Geodermatophilaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Iamiaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Ilumatobacteraceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Intrasporangiaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Micrococcaceae",3,2227,0.134710372698698
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Micromonosporaceae",212,2227,9.51953300404131
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Mycobacteriaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Nocardiaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Nocardioidaceae",18,2227,0.808262236192187
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Promicromonosporaceae",83,2227,3.72698697799731
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Pseudonocardiaceae",9,2227,0.404131118096093
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Sanguibacteraceae",17,2227,0.763358778625954
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Solirubrobacteraceae",22,2227,0.987876066457117
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Streptomycetaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Streptosporangiaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Thermomonosporaceae",16,2227,0.718455321059722
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured",13,2227,0.583744948361024
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured bacterium",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Dysgonomonadaceae",193,2227,8.66636731028289
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","AKYG1722",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","JG30-KF-CM45",26,2227,1.16748989672205
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Ktedonobacteraceae",8,2227,0.359227660529861
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Roseiflexaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Chloroflexi","Thermomicrobiaceae",24,2227,1.07768298158958
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Bacillaceae",396,2227,17.7817691962281
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Enterococcaceae",375,2227,16.8387965873372
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Erysipelotrichaceae",182,2227,8.17242927705433
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Heliobacteriaceae",12,2227,0.538841490794791
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Lachnospiraceae",247,2227,11.0911540188595
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Thermoactinomycetaceae",20,2227,0.898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Firmicutes","uncultured bacterium",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Gemmataceae",11,2227,0.493938033228559
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Isosphaeraceae",18,2227,0.808262236192187
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Pirellulaceae",33,2227,1.48181409968568
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Rubinisphaeraceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","uncultured",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Beijerinckiaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","BIrii41",9,2227,0.404131118096093
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Enterobacteriaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Haliangiaceae",3,2227,0.134710372698698
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Hyphomicrobiaceae",14,2227,0.628648405927256
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiaceae",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Rhizobiales Incertae Sedis",5,2227,0.224517287831163
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Sphingomonadaceae",4,2227,0.17961383026493
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Steroidobacteraceae",13,2227,0.583744948361024
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Unknown Family",11,2227,0.493938033228559
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthobacteraceae",33,2227,1.48181409968568
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthomonadaceae",7,2227,0.314324202963628
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Synergistetes","Synergistaceae",2,2227,0.0898069151324652
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Acholeplasmataceae",28,2227,1.25729681185451
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Anaeroplasmataceae",12,2227,0.538841490794791
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Spiroplasmataceae",22,2227,0.987876066457117
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Chthoniobacteraceae",24,2227,1.07768298158958
"Ileum20","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Verrucomicrobiaceae",5,2227,0.224517287831163
"Ileum21","larva","ileum","Larval ileum","","Archaea","Thaumarchaeota","Nitrososphaeraceae",4,3482,0.114876507754164
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","67-14",59,3482,1.69442848937392
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Acidothermaceae",28,3482,0.80413555427915
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Cellulomonadaceae",53,3482,1.52211372774268
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Gaiellaceae",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Intrasporangiaceae",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Microbacteriaceae",22,3482,0.631820792647903
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Micromonosporaceae",19,3482,0.54566341183228
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Mycobacteriaceae",26,3482,0.746697300402068
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Nocardioidaceae",12,3482,0.344629523262493
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Promicromonosporaceae",79,3482,2.26881102814474
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Pseudonocardiaceae",10,3482,0.287191269385411
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Solirubrobacteraceae",18,3482,0.516944284893739
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Streptomycetaceae",17,3482,0.488225157955198
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","Thermomonosporaceae",37,3482,1.06260769672602
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured",45,3482,1.29236071223435
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Actinobacteria","uncultured bacterium",5,3482,0.143595634692705
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Bacteroidaceae",11,3482,0.315910396323952
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Dysgonomonadaceae",3,3482,0.0861573808156232
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Rikenellaceae",7,3482,0.201033888569787
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Bacteroidetes","Tannerellaceae",9,3482,0.25847214244687
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Acidaminococcaceae",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Alicyclobacillaceae",3,3482,0.0861573808156232
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Bacillaceae",258,3482,7.4095347501436
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Carnobacteriaceae",72,3482,2.06777713957496
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Christensenellaceae",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Clostridiales vadinBB60 group",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Enterococcaceae",105,3482,3.01550832854681
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Erysipelotrichaceae",411,3482,11.8035611717404
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Lachnospiraceae",204,3482,5.85870189546238
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Paenibacillaceae",3,3482,0.0861573808156232
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Ruminococcaceae",489,3482,14.0436530729466
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","Streptococcaceae",13,3482,0.373348650201034
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Firmicutes","uncultured bacterium",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Gemmataceae",14,3482,0.402067777139575
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Isosphaeraceae",30,3482,0.861573808156232
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Planctomycetes","Pirellulaceae",10,3482,0.287191269385411
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Beijerinckiaceae",1,3482,0.0287191269385411
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Burkholderiaceae",444,3482,12.7512923607122
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Enterobacteriaceae",10,3482,0.287191269385411
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Hyphomicrobiaceae",4,3482,0.114876507754164
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Labraceae",2,3482,0.0574382538770821
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Reyranellaceae",3,3482,0.0861573808156232
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Proteobacteria","Xanthobacteraceae",112,3482,3.2165422171166
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Tenericutes","Anaeroplasmataceae",816,3482,23.4348075818495
"Ileum21","larva","ileum","Larval ileum","","Bacteria","Verrucomicrobia","Xiphinematobacteraceae",2,3482,0.0574382538770821
"Ileum3","larva","ileum","Larval ileum","","Archaea","Euryarchaeota","Methanobacteriaceae",2,11540,0.0173310225303293
"Ileum3","larva","ileum","Larval ileum","","Archaea","Thaumarchaeota","Nitrososphaeraceae",42,11540,0.363951473136915
